"IdImovel";"UrlPesquisa";"Url";"Nome";"Preco";"PrecoDesconto";"tipo";"metros";"andar";"elevador";"Detalhes";"Status";"Page"
"31514258";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31514258/";"Apartamento T1 na rua ryanaldo manuel dos santos, 12, Vila Real de Santo António";"500";"";"T1";"55 ";"1  ";"com elevador";"T1 , 55 m² construídos, 1º andar  com elevador";"OK";"28"
"31511706";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31511706/";"Apartamento T1 na rua de Santa Margarida, 8, Alte, Loulé";"350";"";"T1";"60 ";"0";"sem elevador";"T1 , 60 m² construídos, Rés do chão  sem elevador";"OK";"28"
"31486922";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31486922/";"Casa de aldeia na estrada N125, s/n, Moncarapacho e Fuseta, Olhão";"650";"";"T2";"94 ";"";"";"T2 , 94 m² construídos";"OK";"28"
"31308930";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31308930/";"Apartamento T2 na rua do Barranco, 9, Centro de Carvoeiro, Lagoa e Carvoeiro";"650";"";"T2";"110 ";"2  ";"com elevador";"T2 , 110 m² construídos, 2º andar  com elevador";"OK";"28"
"31363749";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31363749/";"Apartamento T2 na rua Joaquina Galaz Pimenta, 30, Torralta, Lagos Cidade, Lagos";"2.000";"";"T2";"120 ";"2  ";"com elevador";"T2 , 120 m² construídos, 2º andar  com elevador";"OK";"28"
"31439744";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31439744/";"Apartamento T2 na rua Senhora do Loreto, 211, Centro, Lagos Cidade, Lagos";"1.250";"";"T2";"240 ";"3  ";"com elevador";"T2 , 240 m² construídos, 3º andar  com elevador";"OK";"28"
"30513807";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/30513807/";"Apartamento T2 na rua do Farol, 5, Vale Milho - Vale Centeanes - Algar seco, Lagoa e Carvoeiro";"650";"";"T2";"100 ";"2  ";"sem elevador";"T2 , 100 m² construídos, 2º andar  sem elevador";"OK";"28"
"31432760";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31432760/";"Moradia geminada na avenida do Parque, 65, Aldeia do Golf - Alto do Golf, Vilamoura, Quarteira";"1.400";"";"T2";"110 ";"";"";"T2 , 110 m² construídos";"OK";"28"
"31428226";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31428226/";"Apartamento T1 na rua Vitorino Nemésio, 7, Montechoro - Brejos, Albufeira, Albufeira e Olhos de Água";"600";"";"T1";"70 ";"7  ";"com elevador";"T1 , 70 m² construídos, 7º andar  com elevador";"OK";"28"
"31347147";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31347147/";"Moradia em banda,  Aldeamento Turístico das Pedras da Rainha, 55, Conceição e Cabanas de Tavira, Tavira";"950";"";"T1";"60 ";"";"";"T1 , 60 m² construídos";"OK";"28"
"29933396";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/29933396/";"Casa de aldeia na estrada EM534, s/n, Odiáxere, Lagos";"950";"";"T2";"80 ";"";"";"T2 , 80 m² construídos";"OK";"28"
"27944007";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/27944007/";"Moradia geminada na rua Jaime Palhinha, 8500, Três Castelos, Portimão";"650";"";"T2";"130 ";"";"";"T2 , 130 m² construídos";"OK";"28"
"30286640";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/30286640/";"Penthouse na rua da Galeria, 6, Centro Histórico, Tavira";"1.000";"";"T3";"200 ";"0";"sem elevador";"T3 , 200 m² construídos, Rés do chão  sem elevador";"OK";"28"
"30359884";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/30359884/";"Apartamento T2 na avenida da Catalunha, 1, Monte Gordo, Vila Real de Santo António";"650";"";"T2";"90 ";"3  ";"com elevador";"T2 , 90 m² construídos, 3º andar  com elevador";"OK";"28"
"31011921";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/31011921/";"Apartamento T2 na avenida da Liberdade, 199, Centro da Cidade, Albufeira, Albufeira e Olhos de Água";"750";"";"T2";"90 ";"1  ";"sem elevador";"T2 , 90 m² construídos, 1º andar  sem elevador";"OK";"28"
"30966930";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/30966930/";"Duplex na avenida Duarte Pacheco, 10, Almancil, Almancil";"500";"";"T1";"50 ";"0";"sem elevador";"T1 , 50 m² construídos, Rés do chão  sem elevador";"OK";"28"
"22314";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-28";"/imovel/22314/";"Apartamento T1 na rua Edificio Belem, s/n, Armação de Pêra, Silves";"750";"";"T1";"50 ";"7  ";"com elevador";"T1 , 50 m² construídos, 7º andar  com elevador";"OK";"28"
"31371770";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31371770/";"Apartamento T1 na avenida Zeca Afonso, 3, Portimão";"450";"";"T1";"100 ";"8  ";"com elevador";"T1 , 100 m² construídos, 8º andar  com elevador";"OK";"27"
"29915707";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/29915707/";"Moradia independente na rua da Escola, 7, Centro de Parchal, Estômbar e Parchal";"850";"";"T3";"99 ";"";"";"T3 , 99 m² construídos";"OK";"27"
"31136485";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31136485/";"Apartamento T3 na rua Maria do Rosário, 5, Pegada - Mato Santo Espírito - Vale Carangueijo, Tavira";"1.600";"";"T3";"200 ";"2  ";"com elevador";"T3 , 200 m² construídos, 2º andar  com elevador";"OK";"27"
"30954581";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30954581/";"Apartamento T1 na rua Dom Francisco de Almeida, s/n, Monte Gordo, Vila Real de Santo António";"750";"";"T1";"58 ";"6  ";"com elevador";"T1 , 58 m² construídos, 6º andar  com elevador";"OK";"27"
"30934707";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30934707/";"Apartamento T1 na rua Almirante Cândido dos Reis, 24, Vila Real de Santo António";"500";"";"T1";"51 ";"1  ";"sem elevador";"T1 , 51 m² construídos, 1º andar  sem elevador";"OK";"27"
"30900555";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30900555/";"Apartamento T1 na rua Caetano Feu, 2, Praia da Rocha, Portimão";"650";"";"T1";"60 ";"2  ";"com elevador";"T1 , 60 m² construídos, 2º andar  com elevador";"OK";"27"
"30848984";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30848984/";"Quinta,  Marim, 1, Quelfes, Olhão";"800";"";"T2";"75 ";"";"";"T2 , 75 m² construídos";"OK";"27"
"30827672";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30827672/";"Apartamento T1,  Aldeamento Pedras d'el Rei, 1, Santa Luzia, Tavira";"610";"";"T1";"50 ";"0";"sem elevador";"T1 , 50 m² construídos, Rés do chão  sem elevador";"OK";"27"
"30448503";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30448503/";"Apartamento T0,  Aldeamento Albufeira Jardim, 128, Marina de Albufeira - Cerro da Piedade, Albufeira, Albufeira e Olhos de Água";"500";"";"T0";"40 ";"2  ";"sem elevador";"T0 , 40 m² construídos, 2º andar  sem elevador";"OK";"27"
"30573983";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30573983/";"Apartamento T1 na avenida General Humberto Delgado, 19, Armação de Pêra, Silves";"650";"";"T1";"60 ";"9  ";"com elevador";"T1 , 60 m² construídos, 9º andar  com elevador";"OK";"27"
"28654880";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/28654880/";"Apartamento T1 na rua do Barranco, 16, Centro de Carvoeiro, Lagoa e Carvoeiro";"650";"";"T1";"80 ";"1  ";"sem elevador";"T1 , 80 m² construídos, 1º andar  sem elevador";"OK";"27"
"28813668";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/28813668/";"Apartamento T1 na rua Pêro Vaz de Caminha, 16, Monte Gordo, Vila Real de Santo António";"650";"";"T1";"50 ";"3  ";"com elevador";"T1 , 50 m² construídos, 3º andar  com elevador";"OK";"27"
"30687581";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30687581/";"Moradia independente,  urbanização Galé Jardim, 4, Guia, Albufeira";"2.850";"";"T3";"300 ";"";"";"T3 , 300 m² construídos";"OK";"27"
"20182";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/20182/";"Duplex na rua Aldeamento Pedras da Rainha, 52, Conceição e Cabanas de Tavira, Tavira";"430";"";"T1";"55 ";"0";"sem elevador";"T1 , 55 m² construídos, Rés do chão  sem elevador";"OK";"27"
"30429436";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30429436/";"Apartamento T0 na rua Dom Martinho Castelo Branco, Praia da Rocha, Portimão";"350";"";"T0";"80 ";"5  ";"com elevador";"T0 , 80 m² construídos, 5º andar  com elevador, 20 nov ";"OK";"27"
"31535291";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31535291/";"Apartamento T2 na rua Frei Miguel da Anunciação, 19, Três Bicos-Bemposta, Portimão Cidade, Portimão";"700";"";"T2";"80 ";"2  ";"sem elevador";"T2 , 80 m² construídos, 2º andar  sem elevador";"OK";"27"
"31497266";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31497266/";"Apartamento T1 na rua dos Estados Unidos da América, 52, Old Village - Hilton, Vilamoura, Quarteira";"750";"";"T1";"70 ";"5  ";"com elevador";"T1 , 70 m² construídos, 5º andar  com elevador";"OK";"27"
"31484109";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31484109/";"Apartamento T1 na rua Zózimo de Alvor, 3, Dourada - Mar e Serra, Alvor";"450";"";"T1";"50 ";"1  ";"sem elevador";"T1 , 50 m² construídos, 1º andar  sem elevador";"OK";"27"
"31410521";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31410521/";"Apartamento T3 em Luz de Tavira e Santo Estêvão, Tavira";"1.300";"";"T3";"172 ";"1";"";"T3 , 172 m² construídos, 1º andar ";"OK";"27"
"31250070";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31250070/";"Moradia geminada em Vale do Garrão - Varandas do Lago - Quinta da Salinas, Almancil";"2.600";"";"T3";"187 ";"";"";"T3 , 187 m² construídos";"OK";"27"
"30393216";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30393216/";"Apartamento T1 no caminho do Castanheiro, 2, Aldeia do Golf - Alto do Golf, Vilamoura, Quarteira";"800";"";"T1";"60 ";"1  ";"com elevador";"T1 , 60 m² construídos, 1º andar  com elevador";"OK";"27"
"31453090";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31453090/";"Apartamento T1 na rua Doutor António Granjo, 4, Portimão";"280";"";"T1";"50 ";"3  ";"sem elevador";"T1 , 50 m² construídos, 3º andar  sem elevador";"OK";"27"
"31025934";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31025934/";"Apartamento T1 em São Sebastião, Loulé";"700";"";"T1";"63 ";"1  ";"sem elevador";"T1 , 63 m² construídos, 1º andar  sem elevador";"OK";"27"
"31540489";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31540489/";"Apartamento T3 em Almancil, Almancil";"1.450";"";"T3";"172 ";"2  ";"com elevador";"T3 , 172 m² construídos, 2º andar  com elevador";"OK";"27"
"30889445";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30889445/";"Moradia em Almancil, Almancil";"6.000";"";"T4";"1.000 ";"";"";"T4 , 1.000 m² construídos";"OK";"27"
"30745761";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/30745761/";"Apartamento T2 na rua 25 de Abril, 1, Praia da Luz, Luz";"700";"";"T2";"70 ";"0";"com elevador";"T2 , 70 m² construídos, Rés do chão  com elevador";"OK";"27"
"31612473";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31612473/";"Apartamento T0 na travessa Doutor Teófilo Braga, s/n, Moncarapacho e Fuseta, Olhão";"500";"";"T0";"35 ";"1  ";"sem elevador";"T0 , 35 m² construídos, 1º andar  sem elevador";"OK";"27"
"31609852";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31609852/";"Andar de moradia na rua da Aurora, 17, Ladeira de Nora - Vale da Zorra, Alvor";"525";"";"T1";"67 ";"";"";"T1 , 67 m² construídos";"OK";"27"
"31606326";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31606326/";"Apartamento T2 na travessa de Quarteira, 13, São Sebastião, Loulé";"900";"";"T2";"100 ";"8  ";"com elevador";"T2 , 100 m² construídos, 8º andar  com elevador";"OK";"27"
"31590332";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-27";"/imovel/31590332/";"Apartamento T2 na rua de Faro, 25, Conceição e Estoi, Faro";"500";"";"T2";"120 ";"2  ";"sem elevador";"T2 , 120 m² construídos, 2º andar  sem elevador";"OK";"27"
"30062313";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/30062313/";"Apartamento T1 na avenida das Comunidades Lusíadas, 2, Três Castelos, Portimão";"580";"";"T1";"65 ";"5  ";"com elevador";"T1 , 65 m² construídos, 5º andar  com elevador";"OK";"26"
"31550207";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31550207/";"Apartamento T1 na rua Agosto Azul, 8, Três Castelos, Portimão";"600";"";"T1";"92 ";"1  ";"com elevador";"T1 , 92 m² construídos, 1º andar  com elevador";"OK";"26"
"31549745";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31549745/";"Apartamento T1 na rua da Vela Latina, 35, Sesmarias-Cerro de Águia-Pátio, Albufeira e Olhos de Água";"600";"";"T1";"60 ";"1  ";"sem elevador";"T1 , 60 m² construídos, 1º andar  sem elevador";"OK";"26"
"31544444";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31544444/";"Apartamento T2 na rua Vasco da Gama, 25, Centro, Faro";"1.000";"";"T2";"120 ";"1  ";"sem elevador";"T2 , 120 m² construídos, 1º andar  sem elevador";"OK";"26"
"31543725";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31543725/";"Moradia geminada na rua dos Portugueses, 31, Olhos de Água, Albufeira e Olhos de Água";"750";"";"T1";"80 ";"";"";"T1 , 80 m² construídos";"OK";"26"
"31530942";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31530942/";"Apartamento T1,  N124-1, 6, Vau, Portimão";"600";"";"T1";"60 ";"1  ";"com elevador";"T1 , 60 m² construídos, 1º andar  com elevador";"OK";"26"
"31524755";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31524755/";"Apartamento T1 na avenida General Humberto Delgado, 23, Armação de Pêra, Silves";"500";"";"T1";"60 ";"4  ";"com elevador";"T1 , 60 m² construídos, 4º andar  com elevador";"OK";"26"
"30793195";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/30793195/";"Apartamento T2 na praça do Poder local, 2, Torralta, Lagos Cidade, Lagos";"950";"";"T2";"110 ";"0";"com elevador";"T2 , 110 m² construídos, Rés do chão  com elevador";"OK";"26"
"30748999";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/30748999/";"Apartamento T1 na rua de Gonçalo Velho, 11, Monte Gordo, Vila Real de Santo António";"500";"";"T1";"60 ";"0";"sem elevador";"T1 , 60 m² construídos, Rés do chão  sem elevador";"OK";"26"
"31521192";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31521192/";"Andar de moradia no largo dos julianes, 22, Portimão";"1.200";"";"T3";"300 ";"";"";"T3 , 300 m² construídos";"OK";"26"
"31518743";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31518743/";"Apartamento T2,  quinta Do Landeiro, 1721, Marina de Lagos, Lagos Cidade, Lagos";"850";"";"T2";"120 ";"2  ";"com elevador";"T2 , 120 m² construídos, 2º andar  com elevador";"OK";"26"
"31503456";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31503456/";"Apartamento T2 na avenida Florida, 972, Vale do Lobo, Almancil";"1.350";"";"T2";"180 ";"1  ";"sem elevador";"T2 , 180 m² construídos, 1º andar  sem elevador";"OK";"26"
"31507490";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31507490/";"Apartamento T1 na rua Infante de Sagres, 63, Centro, Lagos Cidade, Lagos";"850";"";"T1";"60 ";"1  ";"sem elevador";"T1 , 60 m² construídos, 1º andar  sem elevador";"OK";"26"
"114722";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/114722/";"Apartamento T1 na rua dos Estados Unidos da America, s/n, Old Village - Hilton, Vilamoura, Quarteira";"750";"";"T1";"90 ";"5  ";"com elevador";"T1 , 90 m² construídos, 5º andar  com elevador";"OK";"26"
"31490809";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31490809/";"Apartamento T0,  Aldeamento Tavira Garden, 23, Pegada - Mato Santo Espírito - Vale Carangueijo, Tavira";"450";"";"T0";"40 ";"1  ";"sem elevador";"T0 , 40 m² construídos, 1º andar  sem elevador";"OK";"26"
"31486820";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31486820/";"Apartamento T1 na estrada de Santa Eulália, 1, Praia da Oura - Areias de S. João - Sta. Eulália, Albufeira, Albufeira e Olhos de Água";"700";"";"T1";"80 ";"1  ";"sem elevador";"T1 , 80 m² construídos, 1º andar  sem elevador";"OK";"26"
"31480026";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31480026/";"Moradia geminada na rua Gonçalo Velho Cabral, 46, Três Bicos-Bemposta, Portimão Cidade, Portimão";"1.200";"";"T5";"240 ";"";"";"T5 , 240 m² construídos";"OK";"26"
"31470445";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31470445/";"Apartamento T3 na avenida 25 de Abril, 1, Alte, Loulé";"650";"";"T3";"125 ";"0";"sem elevador";"T3 , 125 m² construídos, Rés do chão  sem elevador";"OK";"26"
"28570569";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/28570569/";"Apartamento T2 na avenida da Catalunha, 32, Monte Gordo, Vila Real de Santo António";"550";"";"T2";"70 ";"1  ";"com elevador";"T2 , 70 m² construídos, 1º andar  com elevador";"OK";"26"
"31466809";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/31466809/";"Apartamento T3 na rua do Hospital São João de Deus, 1, Ameijeira - Pedra Alçada, Lagos Cidade, Lagos";"1.000";"";"T3";"120 ";"3  ";"com elevador";"T3 , 120 m² construídos, 3º andar  com elevador";"OK";"26"
"29077091";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/29077091/";"Apartamento T0 na rua da Espanha, 34, Old Village - Hilton, Vilamoura, Quarteira";"500";"";"T0";"46 ";"1  ";"com elevador";"T0 , 46 m² construídos, 1º andar  com elevador";"OK";"26"
"30455370";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/30455370/";"Apartamento T2 na travessa Herculano Rocha, 7, Centro Histórico, Tavira";"900";"";"T2";"80 ";"1  ";"sem elevador";"T2 , 80 m² construídos, 1º andar  sem elevador";"OK";"26"
"29089181";"https://www.idealista.pt/arrendar-casas/faro-distrito/pagina-26";"/imovel/29089181/";"Apartamento T1 na estrada Nacional, s/n, Alcantarilha e Pêra, Silves";"600";"";"T1";"50 ";"0";"sem elevador";"T1 , 50 m² construídos, Rés do chão  sem elevador";"OK";"26"
