"IdImovel";"UrlPesquisa";"Url";"Nome";"Preco";"PrecoDesconto";"tipo";"metros";"andar";"elevador";"Detalhes";"Status";"Page"
"31614736";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31614736/";"Moradia independente na travessa Pote de Água, 59, Vila Nova de Milfontes, Odemira";"1.500";"";"T4";"150 ";"";"";"T4 , 150 m² construídos, 16 nov ";"OK";"1"
"30271234";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/30271234/";"Apartamento T0 na rua Liga dos Amigos, 7630, São Luís, Odemira";"475";"580";"T0";"25 ";"0";"sem elevador";"T0 , 25 m² construídos, Rés do chão  sem elevador";"OK";"1"
"31612686";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31612686/";"Apartamento T3 na rua Al - Mutamid, 8, Santiago Maior e São João Baptista, Beja";"550";"";"T3";"110 ";"1  ";"sem elevador";"T3 , 110 m² construídos, 1º andar  sem elevador";"OK";"1"
"30543755";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/30543755/";"Moradia independente,  Unnamed Road, s/n, Almodôvar e Graça dos Padrões, Almodôvar";"1.000";"";"T1";"75 ";"";"";"T1 , 75 m² construídos";"OK";"1"
"31535848";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31535848/";"Andar de moradia no largo da Corredoura, 11, Serpa";"700";"";"T3";"120 ";"";"";"T3 , 120 m² construídos";"OK";"1"
"29982780";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/29982780/";"Apartamento T2 na rua da Boavista, s/n, Longueira/Almograve, Odemira";"750";"";"T2";"95 ";"0";"sem elevador";"T2 , 95 m² construídos, Rés do chão  sem elevador";"OK";"1"
"115061";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/115061/";"Apartamento T1,  Transversal À rua Grande, s/n, Alcaria Ruiva, Mértola";"375";"";"T1";"65 ";"0";"sem elevador";"T1 , 65 m² construídos, Rés do chão  sem elevador";"OK";"1"
"31483501";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31483501/";"Quinta,  lugar Vale da Figueira, s/n, São Teotónio, Odemira";"1.500";"";"T5";"108 ";"";"";"T5 , 108 m² construídos";"OK";"1"
"31480308";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31480308/";"Monte alentejano,  lugar Vale da Figueira de Cima, 1, São Teotónio, Odemira";"2.000";"";"T6";"120 ";"";"";"T6 , 120 m² construídos";"OK";"1"
"31052756";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31052756/";"Casa de aldeia na rua das Cancelinhas, 61, Amareleja, Moura";"550";"";"T3";"150 ";"";"";"T3 , 150 m² construídos";"OK";"1"
"30939929";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/30939929/";"Quinta na rua do Caminho das Pazes, 1354, Vila Verde de Ficalho, Serpa";"1.800";"";"T5";"436 ";"";"";"T5 , 436 m² construídos";"OK";"1"
"31619770";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31619770/";"Apartamento T1 em Moura e Santo Amador, Moura";"330";"";"T1";"60 ";"1  ";"sem elevador";"T1 , 60 m² construídos, 1º andar  sem elevador, 17 nov ";"OK";"1"
"31504786";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31504786/";"Casa de aldeia no largo do Comercio, 7, Longueira/Almograve, Odemira";"480";"520";"T1";"59 ";"";"";"T1 , 59 m² construídos";"OK";"1"
"31607270";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31607270/";"Casa de aldeia,  EN2, 11, Rosário, Almodôvar";"520";"";"T2";"110 ";"";"";"T2 , 110 m² construídos";"OK";"1"
"31569501";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31569501/";"Apartamento T1 na rua General Teofilo da Trindade, 50, Salvador e Santa Maria da Feira, Beja";"440";"";"T1";"65 ";"";"sem elevador";"T1 , 65 m² construídos, Sub cave  sem elevador";"OK";"1"
"30411313";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/30411313/";"Casa de aldeia na travessa do Outeiro, s/n, São João dos Caldeireiros, Mértola";"550";"";"T3";"100 ";"";"";"T3 , 100 m² construídos";"OK";"1"
"31482302";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31482302/";"Moradia em banda na rua do Esquivel, 15, Salvador e Santa Maria da Feira, Beja";"460";"";"T2";"120 ";"";"";"T2 , 120 m² construídos";"OK";"1"
"31446611";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31446611/";"Herdade na rua da Eira, 13, Amareleja, Moura";"2.000";"";"T7";"1 ";"";"";"T7 , 1 m² construídos";"OK";"1"
"31598346";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31598346/";"Casa de aldeia no largo Nossa Sra. Fatima, s/n, Mértola";"950";"";"T5";"130 ";"";"";"T5 , 130 m² construídos";"OK";"1"
"31598863";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31598863/";"Moradia em banda na rua Nova, 18, Castro Verde e Casével, Castro Verde";"400";"";"T2";"50 ";"";"";"T2 , 50 m² construídos";"OK";"1"
"31117120";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31117120/";"Moradia independente,  aldeia dos ruins, s/n, Ferreira do Alentejo e Canhestros, Ferreira do Alentejo";"2.000";"";"T7";"295 ";"";"";"T7 , 295 m² construídos";"OK";"1"
"31483444";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31483444/";"Moradia independente na rua principal, 18, São Teotónio, Odemira";"850";"";"T3";"64 ";"";"";"T3 , 64 m² construídos";"OK";"1"
"31255697";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31255697/";"Casa de aldeia na rua Corte Gafo de Cima, s/n, Mértola";"600";"";"T1";"75 ";"";"";"T1 , 75 m² construídos";"OK";"1"
"31159796";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31159796/";"Moradia independente na avenida Rosendo Salvador, 64, Longueira/Almograve, Odemira";"1.800";"";"T4";"168 ";"";"";"T4 , 168 m² construídos";"OK";"1"
"31546767";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/31546767/";"Casa de aldeia na rua dos Lavradores, s/n, Mértola";"600";"";"T1";"100 ";"";"";"T1 , 100 m² construídos";"OK";"1"
"30783361";"https://www.idealista.pt/arrendar-casas/beja-distrito/";"/imovel/30783361/";"Moradia independente na estrada da Barca, s/n, Moura e Santo Amador, Moura";"500";"";"T3";"120 ";"";"";"T3 , 120 m² construídos";"OK";"1"
